userid	timestamp	action	value	testids
user_10158	1691256950	category	0	13535;23346;23463;25661;32412
user_10158	1691256976	search	0	13535;23346;23463;25661;32412
user_10158	1691256977	product	0	13535;23346;23463;25661;32412
user_10158	1691257001	category	0	13535;23346;23463;25661;32412
user_10158	1691257024	search	0	13535;23346;23463;25661;32412
user_10158	1691602640	category	0	13535;23346;23463;25661;32412
user_10158	1691602643	search	0	13535;23346;23463;25661;32412
user_10158	1691775461	product	0	13535;23346;23463;25661;32412
user_10158	1691948298	mainpage	0	13535;23346;23463;25661;32412
user_10158	1692380324	category	0	13535;23346;23463;25661;32412
user_10158	1692380360	search	0	13535;23346;23463;25661;32412
user_10158	1692380375	product	0	13535;23346;23463;25661;32412
user_10158	1692380403	cart	42000.0	13535;23346;23463;25661;32412
user_10158	1692553233	search	0	13535;23346;23463;25661;32412
user_10158	1692898845	category	0	13535;23346;23463;25661;32412
user_10158	1692898850	product	0	13535;23346;23463;25661;32412
user_10158	1692898860	search	0	13535;23346;23463;25661;32412
user_10158	1693071688	product	0	13535;23346;23463;25661;32412
user_10158	1693071711	cart	37100.0	13535;23346;23463;25661;32412
user_10158	1693244527	mainpage	0	13535;23346;23463;25661;32412
user_10158	1693244536	search	0	13535;23346;23463;25661;32412
user_10158	1693244567	product	0	13535;23346;23463;25661;32412
user_10158	1693244575	search	0	13535;23346;23463;25661;32412
user_10158	1693762982	search	0	13535;23346;23463;25661
user_10158	1693763000	category	0	13535;23346;23463;25661
user_10158	1693763003	search	0	13535;23346;23463;25661
user_10158	1693763015	mainpage	0	13535;23346;23463;25661
user_10158	1693763045	search	0	13535;23346;23463;25661
user_10158	1693763047	category	0	13535;23346;23463;25661
user_10159	1690548646	search	0	13535;23346;23463;25661
user_10159	1690807872	product	0	13535;23346;23463;25661
user_10159	1690807894	category	0	13535;23346;23463;25661
user_10159	1690807923	cart	33600.0	13535;23346;23463;25661
user_10159	1690894334	search	0	13535;23346;23463;25661;32412
user_10159	1690894336	product	0	13535;23346;23463;25661;32412
user_10159	1691239965	product	0	13535;23346;23463;25661;32412
user_10159	1691239968	search	0	13535;23346;23463;25661;32412
user_10159	1691239973	product	0	13535;23346;23463;25661;32412
user_10159	1691239983	category	0	13535;23346;23463;25661;32412
user_10159	1691240017	category	0	13535;23346;23463;25661;32412
user_10159	1691240028	search	0	13535;23346;23463;25661;32412
user_10159	1691240046	search	0	13535;23346;23463;25661;32412
user_10159	1691240060	product	0	13535;23346;23463;25661;32412
user_10159	1691326472	category	0	13535;23346;23463;25661;32412
user_10159	1691326497	product	0	13535;23346;23463;25661;32412
user_10159	1691326502	category	0	13535;23346;23463;25661;32412
user_10159	1691326514	cart	27400.0	13535;23346;23463;25661;32412
user_10159	1691326554	search	0	13535;23346;23463;25661;32412
user_10159	1691326571	category	0	13535;23346;23463;25661;32412
user_10159	1691326590	search	0	13535;23346;23463;25661;32412
user_10159	1691499467	product	0	13535;23346;23463;25661;32412
user_10159	1691672279	mainpage	0	13535;23346;23463;25661;32412
user_10159	1691672304	category	0	13535;23346;23463;25661;32412
user_10159	1691672334	product	0	13535;23346;23463;25661;32412
user_10159	1691672354	search	0	13535;23346;23463;25661;32412
user_10159	1691758799	category	0	13535;23346;23463;25661;32412
user_10159	1691758823	product	0	13535;23346;23463;25661;32412
user_10159	1691758843	search	0	13535;23346;23463;25661;32412
user_10159	1691758850	category	0	13535;23346;23463;25661;32412
user_10159	1691758856	search	0	13535;23346;23463;25661;32412
user_10159	1691758868	product	0	13535;23346;23463;25661;32412
user_10159	1691758872	mainpage	0	13535;23346;23463;25661;32412
user_10159	1691758889	search	0	13535;23346;23463;25661;32412
user_10159	1691845303	category	0	13535;23346;23463;25661;32412
user_10159	1691845320	cart	27400.0	13535;23346;23463;25661;32412
user_10159	1691931722	mainpage	0	13535;23346;23463;25661;32412
user_10159	1692190966	product	0	13535;23346;23463;25661;32412
user_10159	1692190993	cart	3700.0	13535;23346;23463;25661;32412
user_10159	1692191023	category	0	13535;23346;23463;25661;32412
user_10159	1692191042	product	0	13535;23346;23463;25661;32412
user_10159	1692191052	category	0	13535;23346;23463;25661;32412
user_10159	1692191065	search	0	13535;23346;23463;25661;32412
user_10159	1692191073	product	0	13535;23346;23463;25661;32412
user_10159	1692191093	cart	55100.0	13535;23346;23463;25661;32412
user_10159	1692191107	checkout	58800.0	13535;23346;23463;25661;32412
user_10159	1692363925	category	0	13535;23346;23463;25661;32412
user_10159	1692363946	category	0	13535;23346;23463;25661;32412
user_10159	1692623154	search	0	13535;23346;23463;25661;32412
user_10159	1692623161	product	0	13535;23346;23463;25661;32412
user_10159	1692623190	search	0	13535;23346;23463;25661;32412
user_10159	1692709598	mainpage	0	13535;23346;23463;25661;32412
user_10159	1692709602	search	0	13535;23346;23463;25661;32412
user_10159	1692796024	category	0	13535;23346;23463;25661;32412
user_10159	1692796069	category	0	13535;23346;23463;25661;32412
user_10159	1692796073	product	0	13535;23346;23463;25661;32412
user_10159	1693055298	product	0	13535;23346;23463;25661;32412
user_10159	1693055346	cart	18300.0	13535;23346;23463;25661;32412
user_10159	1693055355	product	0	13535;23346;23463;25661;32412
user_10159	1693055367	cart	25600.0	13535;23346;23463;25661;32412
user_10159	1693055385	category	0	13535;23346;23463;25661;32412
user_10159	1693055389	category	0	13535;23346;23463;25661;32412
user_10159	1693055417	search	0	13535;23346;23463;25661;32412
user_10159	1693055454	product	0	13535;23346;23463;25661;32412
user_10159	1693055466	search	0	13535;23346;23463;25661;32412
user_10159	1693055468	category	0	13535;23346;23463;25661;32412
user_10159	1693055471	cart	33200.0	13535;23346;23463;25661;32412
user_10159	1693055487	search	0	13535;23346;23463;25661;32412
user_10159	1693055502	product	0	13535;23346;23463;25661;32412
user_10159	1693055503	cart	15900.0	13535;23346;23463;25661;32412
user_10159	1693055522	category	0	13535;23346;23463;25661;32412
user_10159	1693055536	search	0	13535;23346;23463;25661;32412
user_10159	1693055552	product	0	13535;23346;23463;25661;32412
user_10159	1693055581	search	0	13535;23346;23463;25661;32412
user_10159	1693055584	product	0	13535;23346;23463;25661;32412
user_10159	1693055596	product	0	13535;23346;23463;25661;32412
user_10159	1693142000	product	0	13535;23346;23463;25661;32412
user_10159	1693142022	search	0	13535;23346;23463;25661;32412
user_10159	1693142034	product	0	13535;23346;23463;25661;32412
user_10159	1693142060	search	0	13535;23346;23463;25661;32412
user_10159	1693142070	product	0	13535;23346;23463;25661;32412
user_10159	1693142077	search	0	13535;23346;23463;25661;32412
user_10159	1693142084	product	0	13535;23346;23463;25661;32412
user_10159	1693142093	search	0	13535;23346;23463;25661;32412
user_10159	1693142120	product	0	13535;23346;23463;25661;32412
user_10159	1693142137	cart	10400.0	13535;23346;23463;25661;32412
user_10159	1693142184	search	0	13535;23346;23463;25661;32412
user_10159	1693142202	product	0	13535;23346;23463;25661;32412
user_10159	1693142230	search	0	13535;23346;23463;25661;32412
user_10159	1693142243	mainpage	0	13535;23346;23463;25661;32412
user_10159	1693142252	category	0	13535;23346;23463;25661;32412
user_10159	1693142259	cart	12600.0	13535;23346;23463;25661;32412
user_10159	1693142267	product	0	13535;23346;23463;25661;32412
user_10159	1693142270	product	0	13535;23346;23463;25661;32412
user_10159	1693142287	cart	89500.0	13535;23346;23463;25661;32412
user_10159	1693142303	category	0	13535;23346;23463;25661;32412
user_10159	1693142313	product	0	13535;23346;23463;25661;32412
user_10159	1693142316	cart	40100.0	13535;23346;23463;25661;32412
user_10159	1693142328	search	0	13535;23346;23463;25661;32412
user_10159	1693142346	search	0	13535;23346;23463;25661;32412
user_10159	1693142353	category	0	13535;23346;23463;25661;32412
user_10159	1693142366	search	0	13535;23346;23463;25661;32412
user_10159	1693142378	product	0	13535;23346;23463;25661;32412
user_10159	1693142396	search	0	13535;23346;23463;25661;32412
user_10159	1693315201	search	0	13535;23346;23463;25661;32412
user_10159	1693315211	product	0	13535;23346;23463;25661;32412
user_10159	1693315234	product	0	13535;23346;23463;25661;32412
user_10159	1693315237	search	0	13535;23346;23463;25661;32412
user_10159	1693315267	category	0	13535;23346;23463;25661;32412
user_10159	1693315299	search	0	13535;23346;23463;25661;32412
user_10159	1693315309	search	0	13535;23346;23463;25661;32412
user_10159	1693315327	search	0	13535;23346;23463;25661;32412
user_10159	1693747373	product	0	13535;23346;23463;25661
user_10159	1693747394	category	0	13535;23346;23463;25661
user_10159	1693747427	product	0	13535;23346;23463;25661
user_10159	1693747432	search	0	13535;23346;23463;25661
user_10160	1690779076	category	0	13534;23345;23463;25662
user_10160	1690779082	category	0	13534;23345;23463;25662
user_10160	1690779083	cart	25500.0	13534;23345;23463;25662
user_10160	1690779083	product	0	13534;23345;23463;25662
user_10160	1690779103	product	0	13534;23345;23463;25662
user_10160	1690865521	search	0	13534;23345;23463;25662
user_10160	1691124733	search	0	13534;23345;23463;25662
user_10160	1691124757	product	0	13534;23345;23463;25662
user_10160	1691124776	mainpage	0	13534;23345;23463;25662
user_10160	1691297600	category	0	13534;23345;23463;25662
user_10160	1691297610	product	0	13534;23345;23463;25662
user_10160	1691297641	mainpage	0	13534;23345;23463;25662
user_10160	1691297656	category	0	13534;23345;23463;25662
user_10160	1691297671	cart	10100.0	13534;23345;23463;25662
user_10160	1691297694	search	0	13534;23345;23463;25662
user_10160	1691297708	product	0	13534;23345;23463;25662
user_10160	1691297711	product	0	13534;23345;23463;25662
user_10160	1691556921	search	0	13534;23345;23463;25662
user_10160	1691556927	search	0	13534;23345;23463;25662
user_10160	1691816143	category	0	13534;23345;23463;25662
user_10160	1691816154	product	0	13534;23345;23463;25662
user_10160	1691816160	category	0	13534;23345;23463;25662
user_10160	1691816184	category	0	13534;23345;23463;25662
user_10160	1691816198	product	0	13534;23345;23463;25662
user_10160	1691816219	category	0	13534;23345;23463;25662
user_10160	1691816241	search	0	13534;23345;23463;25662
user_10160	1691816249	product	0	13534;23345;23463;25662
user_10160	1691816274	cart	32900.0	13534;23345;23463;25662
user_10160	1692075534	category	0	13534;23345;23463;25662
user_10160	1692075541	search	0	13534;23345;23463;25662
user_10160	1692075551	mainpage	0	13534;23345;23463;25662
user_10160	1692075559	product	0	13534;23345;23463;25662
user_10160	1692075598	cart	2470.0	13534;23345;23463;25662
user_10160	1692075607	category	0	13534;23345;23463;25662
user_10160	1692075618	product	0	13534;23345;23463;25662
user_10160	1692075621	search	0	13534;23345;23463;25662
user_10160	1692075635	mainpage	0	13534;23345;23463;25662
user_10160	1692075650	search	0	13534;23345;23463;25662
user_10160	1692075666	search	0	13534;23345;23463;25662
user_10160	1692075671	mainpage	0	13534;23345;23463;25662
user_10160	1692075686	search	0	13534;23345;23463;25662
user_10160	1692075689	category	0	13534;23345;23463;25662
user_10160	1692075693	product	0	13534;23345;23463;25662
user_10160	1692075707	search	0	13534;23345;23463;25662
user_10160	1692075731	category	0	13534;23345;23463;25662
user_10160	1692075764	search	0	13534;23345;23463;25662
user_10160	1692075772	product	0	13534;23345;23463;25662
user_10160	1692075789	category	0	13534;23345;23463;25662
user_10160	1692075802	product	0	13534;23345;23463;25662
user_10160	1692075805	mainpage	0	13534;23345;23463;25662
user_10160	1692075834	search	0	13534;23345;23463;25662
user_10160	1692075839	category	0	13534;23345;23463;25662
user_10160	1692075887	cart	27500.0	13534;23345;23463;25662
user_10160	1692075908	product	0	13534;23345;23463;25662
user_10160	1692075925	product	0	13534;23345;23463;25662
user_10160	1692075952	search	0	13534;23345;23463;25662
user_10160	1692075974	search	0	13534;23345;23463;25662
user_10160	1692075997	product	0	13534;23345;23463;25662
user_10160	1692076016	category	0	13534;23345;23463;25662
user_10160	1692076037	mainpage	0	13534;23345;23463;25662
user_10160	1692248863	search	0	13534;23345;23463;25662
user_10160	1692248869	category	0	13534;23345;23463;25662
user_10160	1692508071	product	0	13534;23345;23463;25662
user_10160	1692508099	search	0	13534;23345;23463;25662
user_10160	1692508130	product	0	13534;23345;23463;25662
user_10160	1692508158	product	0	13534;23345;23463;25662
user_10160	1692508192	category	0	13534;23345;23463;25662
user_10160	1692508199	search	0	13534;23345;23463;25662
user_10160	1692508219	category	0	13534;23345;23463;25662
user_10160	1692508225	search	0	13534;23345;23463;25662
user_10160	1692681033	product	0	13534;23345;23463;25662
user_10160	1692853839	category	0	13534;23345;23463;25662
user_10160	1692853875	product	0	13534;23345;23463;25662
user_10160	1692853886	cart	39300.0	13534;23345;23463;25662
user_10160	1692853890	search	0	13534;23345;23463;25662
user_10160	1692853898	category	0	13534;23345;23463;25662
user_10160	1692853923	mainpage	0	13534;23345;23463;25662
user_10160	1692940326	mainpage	0	13534;23345;23463;25662
user_10160	1693026731	category	0	13534;23345;23463;25662
user_10160	1693026737	cart	18300.0	13534;23345;23463;25662
user_10160	1693026743	category	0	13534;23345;23463;25662
user_10160	1693026750	mainpage	0	13534;23345;23463;25662
user_10160	1693026765	category	0	13534;23345;23463;25662
user_10160	1693026787	search	0	13534;23345;23463;25662
user_10160	1693199590	category	0	13534;23345;23463;25662
user_10160	1693458795	search	0	13534;23345;23463;25662
user_10160	1693458817	category	0	13534;23345;23463;25662
user_10160	1693458833	product	0	13534;23345;23463;25662
user_10160	1693458846	search	0	13534;23345;23463;25662
user_10160	1693458860	search	0	13534;23345;23463;25662
user_10160	1693458871	product	0	13534;23345;23463;25662
user_10160	1693458892	search	0	13534;23345;23463;25662
user_10160	1693458911	category	0	13534;23345;23463;25662
user_10160	1693458929	search	0	13534;23345;23463;25662
user_10160	1693458933	search	0	13534;23345;23463;25662
user_10160	1693458963	category	0	13534;23345;23463;25662
user_10160	1693545383	search	0	13534;23345;23463;25662
user_10160	1693545394	product	0	13534;23345;23463;25662
user_10160	1693545423	category	0	13534;23345;23463;25662
user_10160	1693545436	cart	18200.0	13534;23345;23463;25662
user_10160	1693545466	search	0	13534;23345;23463;25662
user_10160	1693545511	product	0	13534;23345;23463;25662
user_10160	1693545530	cart	28000.0	13534;23345;23463;25662
user_10160	1693718334	product	0	13534;23345;23463;25662
user_10160	1693718335	search	0	13534;23345;23463;25662
user_10160	1693718339	product	0	13534;23345;23463;25662
user_10160	1693718353	cart	13000.0	13534;23345;23463;25662
user_10160	1693718367	category	0	13534;23345;23463;25662
user_10160	1693718406	product	0	13534;23345;23463;25662
user_10160	1693718439	category	0	13534;23345;23463;25662
user_10160	1693718443	search	0	13534;23345;23463;25662
user_10160	1693718461	mainpage	0	13534;23345;23463;25662
user_10160	1693718466	search	0	13534;23345;23463;25662
user_10160	1693718475	product	0	13534;23345;23463;25662
user_10160	1693718484	category	0	13534;23345;23463;25662
user_10160	1693718501	product	0	13534;23345;23463;25662
user_10160	1693718507	search	0	13534;23345;23463;25662
user_10160	1693718513	product	0	13534;23345;23463;25662
user_10160	1693718526	product	0	13534;23345;23463;25662
user_10160	1693718538	category	0	13534;23345;23463;25662
