ID,Best Position,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure
193014,LB,62.0,40.0,54.0,61.0,31.0,65.0,54.0,62.0,49.0,62.0,80.0,84.0,92.0,55.0,82.0,59.0,90.0,82.0,81.0,42.0,65.0,59.0,52.0,58.0,47.0,63.0
224567,CAM,71.0,56.0,49.0,71.0,51.0,72.0,68.0,65.0,65.0,73.0,74.0,73.0,85.0,71.0,84.0,73.0,45.0,68.0,35.0,64.0,59.0,48.0,64.0,70.0,60.0,65.0
210498,RB,61.0,56.0,56.0,60.0,43.0,64.0,51.0,56.0,58.0,65.0,80.0,78.0,75.0,59.0,73.0,60.0,81.0,80.0,73.0,63.0,55.0,61.0,60.0,57.0,47.0,59.0
237003,RB,67.0,44.0,58.0,61.0,39.0,70.0,58.0,53.0,60.0,69.0,81.0,81.0,78.0,63.0,78.0,63.0,72.0,66.0,60.0,45.0,63.0,62.0,53.0,55.0,56.0,63.0
205540,CAM,66.0,61.0,35.0,72.0,50.0,79.0,65.0,53.0,63.0,75.0,79.0,77.0,79.0,65.0,79.0,77.0,60.0,61.0,62.0,72.0,55.0,48.0,69.0,67.0,63.0,66.0
193173,CDM,54.0,58.0,65.0,65.0,47.0,56.0,59.0,54.0,64.0,66.0,66.0,67.0,58.0,64.0,66.0,67.0,73.0,73.0,75.0,61.0,73.0,64.0,56.0,62.0,53.0,65.0
229845,CM,63.0,55.0,55.0,68.0,59.0,67.0,66.0,57.0,62.0,70.0,68.0,64.0,74.0,65.0,80.0,62.0,51.0,77.0,66.0,50.0,62.0,60.0,67.0,70.0,54.0,65.0
235799,CDM,59.0,49.0,65.0,70.0,45.0,67.0,54.0,39.0,64.0,69.0,68.0,73.0,65.0,66.0,58.0,66.0,73.0,74.0,76.0,54.0,73.0,67.0,64.0,67.0,44.0,66.0
194015,CB,49.0,56.0,75.0,63.0,44.0,56.0,58.0,50.0,60.0,56.0,61.0,65.0,61.0,64.0,57.0,70.0,85.0,72.0,82.0,54.0,77.0,72.0,47.0,46.0,62.0,62.0
167519,CDM,66.0,48.0,59.0,67.0,41.0,63.0,68.0,51.0,63.0,67.0,66.0,68.0,65.0,64.0,62.0,64.0,64.0,80.0,72.0,56.0,74.0,65.0,65.0,67.0,51.0,64.0
206536,CB,56.0,56.0,66.0,62.0,51.0,61.0,55.0,50.0,62.0,62.0,70.0,65.0,68.0,62.0,63.0,65.0,73.0,82.0,80.0,61.0,78.0,67.0,55.0,60.0,39.0,63.0
234772,RM,70.0,66.0,43.0,70.0,54.0,71.0,68.0,66.0,69.0,69.0,91.0,91.0,80.0,65.0,86.0,62.0,59.0,77.0,43.0,59.0,52.0,38.0,67.0,74.0,63.0,65.0
200112,CAM,63.0,62.0,61.0,70.0,59.0,70.0,70.0,43.0,65.0,70.0,73.0,78.0,71.0,58.0,75.0,81.0,76.0,54.0,75.0,65.0,73.0,35.0,65.0,65.0,59.0,58.0
216270,RM,61.0,66.0,48.0,66.0,50.0,73.0,57.0,58.0,62.0,69.0,69.0,75.0,62.0,62.0,67.0,64.0,55.0,72.0,62.0,47.0,72.0,46.0,59.0,66.0,64.0,65.0
194216,LB,71.0,27.0,60.0,64.0,53.0,65.0,64.0,57.0,60.0,67.0,76.0,78.0,69.0,65.0,77.0,64.0,63.0,80.0,62.0,59.0,71.0,64.0,49.0,36.0,60.0,65.0
232119,CB,46.0,39.0,74.0,74.0,48.0,65.0,39.0,37.0,63.0,70.0,67.0,70.0,64.0,76.0,59.0,65.0,75.0,66.0,82.0,44.0,88.0,78.0,42.0,55.0,52.0,74.0
241721,CAM,62.0,76.0,58.0,67.0,65.0,82.0,72.0,58.0,52.0,79.0,88.0,86.0,75.0,73.0,59.0,77.0,64.0,67.0,77.0,62.0,59.0,21.0,74.0,69.0,63.0,76.0
229336,CM,66.0,46.0,48.0,76.0,52.0,60.0,64.0,70.0,72.0,69.0,62.0,54.0,60.0,54.0,69.0,66.0,61.0,66.0,75.0,60.0,63.0,62.0,67.0,72.0,62.0,66.0
229606,CM,60.0,52.0,42.0,74.0,38.0,70.0,61.0,46.0,72.0,73.0,54.0,64.0,71.0,67.0,70.0,64.0,66.0,79.0,76.0,56.0,81.0,67.0,57.0,69.0,40.0,72.0
219655,RWB,76.0,40.0,56.0,72.0,40.0,71.0,65.0,26.0,65.0,71.0,78.0,76.0,77.0,66.0,78.0,56.0,74.0,78.0,65.0,48.0,65.0,66.0,62.0,54.0,30.0,68.0
248854,CAM,61.0,54.0,66.0,72.0,39.0,69.0,45.0,41.0,71.0,69.0,72.0,69.0,71.0,68.0,69.0,63.0,68.0,69.0,69.0,56.0,55.0,65.0,69.0,70.0,49.0,69.0
199274,ST,39.0,80.0,70.0,66.0,67.0,71.0,67.0,65.0,45.0,73.0,73.0,69.0,65.0,71.0,74.0,68.0,72.0,78.0,79.0,69.0,71.0,27.0,79.0,42.0,72.0,68.0
179546,CAM,72.0,66.0,42.0,77.0,74.0,82.0,82.0,74.0,66.0,80.0,76.0,71.0,85.0,66.0,90.0,64.0,67.0,63.0,32.0,68.0,35.0,25.0,70.0,80.0,58.0,74.0
216260,RM,68.0,54.0,40.0,65.0,53.0,69.0,68.0,47.0,52.0,67.0,87.0,86.0,77.0,64.0,77.0,65.0,78.0,86.0,63.0,52.0,70.0,59.0,55.0,57.0,49.0,56.0
173521,CB,49.0,43.0,83.0,75.0,34.0,54.0,39.0,37.0,68.0,64.0,64.0,65.0,57.0,80.0,56.0,65.0,91.0,72.0,75.0,42.0,83.0,84.0,30.0,48.0,45.0,72.0
236764,CDM,56.0,43.0,49.0,68.0,53.0,64.0,60.0,53.0,66.0,68.0,73.0,69.0,77.0,71.0,73.0,56.0,63.0,71.0,65.0,56.0,63.0,65.0,59.0,67.0,56.0,63.0
247203,LB,72.0,35.0,61.0,67.0,36.0,66.0,45.0,29.0,61.0,68.0,84.0,86.0,72.0,67.0,72.0,62.0,85.0,81.0,68.0,48.0,69.0,68.0,58.0,61.0,31.0,54.0
164985,ST,70.0,78.0,75.0,74.0,78.0,75.0,69.0,66.0,60.0,76.0,55.0,53.0,64.0,71.0,57.0,76.0,70.0,59.0,69.0,70.0,60.0,24.0,75.0,76.0,71.0,72.0
232431,CB,50.0,55.0,66.0,67.0,48.0,64.0,54.0,59.0,65.0,67.0,68.0,65.0,65.0,61.0,69.0,67.0,68.0,71.0,80.0,62.0,67.0,66.0,58.0,66.0,52.0,63.0
243841,RM,51.0,65.0,64.0,67.0,53.0,71.0,61.0,60.0,63.0,68.0,78.0,75.0,70.0,62.0,73.0,63.0,64.0,85.0,59.0,62.0,50.0,59.0,58.0,63.0,66.0,62.0
245298,CB,55.0,51.0,76.0,68.0,44.0,44.0,54.0,50.0,72.0,62.0,67.0,72.0,49.0,79.0,49.0,43.0,88.0,62.0,81.0,51.0,88.0,77.0,24.0,47.0,66.0,70.0
247671,RM,71.0,56.0,54.0,66.0,55.0,66.0,68.0,57.0,58.0,68.0,87.0,80.0,77.0,66.0,85.0,58.0,52.0,78.0,42.0,48.0,48.0,60.0,65.0,66.0,41.0,62.0
224796,CM,50.0,62.0,73.0,71.0,47.0,63.0,33.0,35.0,73.0,76.0,55.0,63.0,54.0,72.0,48.0,66.0,81.0,74.0,81.0,64.0,67.0,76.0,64.0,66.0,37.0,66.0
230107,CDM,51.0,52.0,64.0,70.0,43.0,67.0,54.0,42.0,64.0,68.0,73.0,78.0,71.0,67.0,73.0,59.0,65.0,75.0,70.0,53.0,70.0,67.0,62.0,61.0,49.0,62.0
236999,CDM,58.0,53.0,61.0,66.0,51.0,66.0,64.0,53.0,68.0,68.0,56.0,54.0,57.0,63.0,62.0,71.0,63.0,75.0,67.0,60.0,83.0,62.0,60.0,64.0,59.0,65.0
225926,LW,72.0,75.0,56.0,72.0,62.0,78.0,65.0,58.0,60.0,73.0,78.0,75.0,78.0,68.0,68.0,76.0,51.0,72.0,64.0,70.0,45.0,32.0,72.0,69.0,62.0,57.0
243270,ST,61.0,69.0,61.0,63.0,67.0,76.0,73.0,70.0,50.0,76.0,81.0,82.0,79.0,73.0,75.0,82.0,56.0,74.0,63.0,72.0,59.0,22.0,69.0,61.0,70.0,70.0
236593,CAM,70.0,65.0,42.0,78.0,63.0,80.0,67.0,62.0,72.0,85.0,75.0,77.0,80.0,79.0,68.0,72.0,52.0,74.0,59.0,67.0,42.0,27.0,73.0,83.0,52.0,78.0
165191,ST,44.0,70.0,72.0,56.0,68.0,63.0,66.0,55.0,39.0,66.0,64.0,75.0,64.0,68.0,61.0,79.0,84.0,77.0,82.0,63.0,74.0,42.0,68.0,51.0,70.0,66.0
212997,CAM,54.0,51.0,51.0,65.0,53.0,65.0,70.0,59.0,64.0,65.0,73.0,69.0,75.0,60.0,79.0,68.0,64.0,65.0,57.0,63.0,66.0,63.0,59.0,64.0,49.0,60.0
208816,CM,54.0,55.0,55.0,59.0,51.0,59.0,46.0,38.0,58.0,61.0,77.0,76.0,67.0,57.0,88.0,63.0,79.0,84.0,83.0,57.0,78.0,61.0,58.0,54.0,68.0,58.0
213280,LM,62.0,62.0,47.0,56.0,45.0,64.0,67.0,41.0,44.0,60.0,88.0,87.0,92.0,54.0,88.0,64.0,81.0,82.0,61.0,65.0,61.0,52.0,58.0,51.0,58.0,53.0
172019,LM,68.0,69.0,67.0,71.0,68.0,75.0,67.0,72.0,67.0,73.0,84.0,72.0,80.0,72.0,68.0,76.0,74.0,70.0,70.0,68.0,39.0,38.0,73.0,66.0,47.0,69.0
231919,CM,56.0,60.0,70.0,75.0,58.0,69.0,55.0,55.0,72.0,74.0,51.0,46.0,53.0,74.0,57.0,69.0,53.0,55.0,66.0,69.0,58.0,74.0,72.0,72.0,53.0,62.0
185090,ST,68.0,70.0,64.0,65.0,67.0,69.0,69.0,66.0,59.0,70.0,86.0,87.0,80.0,70.0,67.0,72.0,70.0,65.0,63.0,62.0,51.0,32.0,72.0,63.0,73.0,73.0
199569,ST,64.0,66.0,69.0,64.0,68.0,66.0,70.0,69.0,65.0,64.0,69.0,69.0,68.0,70.0,72.0,72.0,70.0,64.0,73.0,65.0,70.0,36.0,69.0,68.0,77.0,69.0
165449,CDM,56.0,46.0,73.0,70.0,53.0,56.0,46.0,57.0,72.0,70.0,55.0,46.0,68.0,62.0,63.0,63.0,76.0,82.0,78.0,48.0,72.0,73.0,58.0,68.0,40.0,74.0
244582,CAM,54.0,51.0,46.0,74.0,54.0,74.0,68.0,67.0,71.0,72.0,69.0,67.0,71.0,68.0,70.0,62.0,59.0,73.0,64.0,66.0,65.0,57.0,53.0,73.0,64.0,73.0
215186,ST,67.0,70.0,76.0,62.0,62.0,75.0,54.0,36.0,58.0,73.0,84.0,86.0,82.0,66.0,50.0,75.0,74.0,72.0,73.0,70.0,52.0,33.0,73.0,66.0,66.0,65.0
252289,CAM,63.0,67.0,62.0,66.0,65.0,72.0,66.0,59.0,60.0,74.0,70.0,69.0,78.0,66.0,76.0,73.0,66.0,59.0,51.0,66.0,48.0,28.0,66.0,66.0,69.0,66.0
239645,CB,45.0,41.0,71.0,69.0,39.0,55.0,69.0,71.0,57.0,61.0,53.0,55.0,49.0,65.0,59.0,87.0,77.0,69.0,89.0,63.0,87.0,71.0,45.0,43.0,71.0,71.0
201956,CB,57.0,37.0,89.0,73.0,26.0,62.0,33.0,58.0,73.0,70.0,53.0,65.0,54.0,78.0,36.0,77.0,47.0,69.0,90.0,55.0,80.0,79.0,48.0,62.0,43.0,73.0
209218,CAM,72.0,64.0,44.0,75.0,57.0,71.0,63.0,67.0,70.0,72.0,61.0,56.0,71.0,65.0,68.0,65.0,51.0,57.0,67.0,69.0,66.0,56.0,64.0,79.0,73.0,65.0
179800,RB,68.0,52.0,52.0,65.0,52.0,66.0,48.0,41.0,62.0,64.0,76.0,75.0,76.0,63.0,79.0,64.0,73.0,77.0,58.0,56.0,70.0,64.0,60.0,54.0,52.0,62.0
246932,LWB,72.0,35.0,47.0,65.0,62.0,57.0,75.0,75.0,67.0,62.0,70.0,71.0,69.0,57.0,67.0,72.0,70.0,67.0,68.0,67.0,57.0,58.0,59.0,64.0,50.0,55.0
191910,ST,54.0,79.0,87.0,65.0,68.0,63.0,53.0,61.0,52.0,71.0,61.0,64.0,47.0,72.0,83.0,72.0,80.0,75.0,89.0,66.0,70.0,26.0,76.0,64.0,69.0,70.0
193945,CB,68.0,55.0,72.0,62.0,33.0,64.0,45.0,30.0,65.0,65.0,69.0,70.0,66.0,67.0,67.0,65.0,78.0,68.0,72.0,57.0,86.0,68.0,42.0,50.0,60.0,59.0
252935,CAM,68.0,71.0,41.0,65.0,55.0,73.0,67.0,73.0,64.0,72.0,71.0,70.0,72.0,55.0,73.0,72.0,53.0,67.0,66.0,75.0,55.0,32.0,72.0,72.0,70.0,68.0
225668,ST,65.0,76.0,62.0,66.0,65.0,72.0,57.0,58.0,39.0,72.0,86.0,89.0,73.0,72.0,63.0,73.0,72.0,75.0,68.0,71.0,35.0,29.0,72.0,67.0,70.0,61.0
214350,ST,49.0,83.0,78.0,58.0,78.0,65.0,60.0,62.0,50.0,70.0,54.0,62.0,69.0,67.0,53.0,78.0,85.0,75.0,79.0,68.0,54.0,31.0,80.0,68.0,80.0,67.0
226861,LM,71.0,73.0,54.0,72.0,68.0,78.0,69.0,61.0,63.0,76.0,79.0,83.0,70.0,69.0,77.0,71.0,55.0,72.0,80.0,74.0,33.0,21.0,72.0,67.0,67.0,67.0
235005,RM,67.0,41.0,58.0,65.0,34.0,72.0,67.0,52.0,63.0,71.0,86.0,85.0,75.0,59.0,57.0,61.0,57.0,73.0,71.0,42.0,70.0,64.0,65.0,62.0,49.0,58.0
222528,RM,61.0,60.0,51.0,66.0,53.0,71.0,55.0,58.0,64.0,69.0,80.0,79.0,68.0,61.0,80.0,64.0,55.0,65.0,72.0,59.0,78.0,31.0,59.0,65.0,63.0,64.0
232090,CM,66.0,59.0,56.0,71.0,47.0,66.0,62.0,61.0,68.0,73.0,59.0,65.0,60.0,65.0,64.0,65.0,66.0,62.0,68.0,65.0,70.0,69.0,59.0,70.0,49.0,71.0
229900,CDM,52.0,58.0,65.0,68.0,53.0,63.0,49.0,39.0,65.0,65.0,77.0,77.0,68.0,67.0,63.0,62.0,72.0,83.0,69.0,55.0,47.0,66.0,58.0,57.0,55.0,61.0
246739,CM,60.0,48.0,71.0,75.0,58.0,63.0,59.0,48.0,72.0,71.0,61.0,59.0,63.0,64.0,66.0,58.0,66.0,67.0,65.0,59.0,68.0,63.0,59.0,68.0,49.0,64.0
198153,CM,60.0,53.0,55.0,62.0,54.0,62.0,61.0,60.0,60.0,63.0,69.0,69.0,79.0,64.0,77.0,62.0,65.0,86.0,64.0,57.0,68.0,53.0,61.0,62.0,54.0,61.0
165229,CB,52.0,37.0,81.0,76.0,35.0,62.0,31.0,49.0,70.0,68.0,58.0,61.0,58.0,77.0,61.0,54.0,78.0,63.0,76.0,47.0,86.0,84.0,41.0,56.0,51.0,75.0
186296,CDM,50.0,39.0,73.0,73.0,47.0,62.0,53.0,50.0,69.0,72.0,48.0,41.0,56.0,72.0,51.0,70.0,65.0,78.0,74.0,63.0,66.0,72.0,53.0,69.0,58.0,66.0
235987,CDM,49.0,52.0,67.0,78.0,45.0,70.0,47.0,44.0,74.0,72.0,68.0,62.0,69.0,69.0,77.0,61.0,67.0,77.0,68.0,46.0,73.0,67.0,47.0,50.0,47.0,67.0
212261,CAM,59.0,73.0,58.0,61.0,67.0,75.0,64.0,54.0,56.0,70.0,78.0,76.0,83.0,71.0,88.0,74.0,72.0,79.0,61.0,70.0,39.0,42.0,74.0,67.0,69.0,66.0
184176,RM,68.0,71.0,73.0,68.0,62.0,74.0,53.0,71.0,55.0,72.0,74.0,71.0,73.0,69.0,70.0,70.0,66.0,73.0,70.0,73.0,59.0,26.0,74.0,68.0,83.0,68.0
235512,ST,61.0,73.0,62.0,66.0,73.0,77.0,68.0,55.0,38.0,76.0,87.0,85.0,84.0,75.0,78.0,77.0,71.0,72.0,63.0,68.0,46.0,21.0,76.0,63.0,70.0,64.0
163445,CM,63.0,59.0,59.0,65.0,62.0,57.0,57.0,59.0,64.0,65.0,55.0,55.0,72.0,65.0,73.0,67.0,74.0,68.0,69.0,63.0,66.0,56.0,62.0,64.0,67.0,64.0
237647,CAM,67.0,63.0,51.0,68.0,46.0,69.0,72.0,66.0,65.0,72.0,68.0,69.0,75.0,66.0,59.0,64.0,65.0,60.0,65.0,65.0,66.0,60.0,67.0,68.0,52.0,69.0
240654,CAM,63.0,72.0,53.0,72.0,58.0,79.0,66.0,54.0,58.0,80.0,83.0,79.0,77.0,68.0,79.0,82.0,60.0,68.0,65.0,70.0,55.0,23.0,68.0,64.0,57.0,57.0
251854,CAM,61.0,65.0,49.0,75.0,47.0,78.0,64.0,51.0,77.0,70.0,85.0,75.0,88.0,61.0,88.0,63.0,66.0,60.0,43.0,60.0,59.0,28.0,68.0,77.0,53.0,80.0
225563,RWB,73.0,49.0,56.0,68.0,36.0,73.0,71.0,46.0,62.0,71.0,78.0,77.0,76.0,70.0,66.0,39.0,66.0,67.0,62.0,35.0,64.0,67.0,66.0,56.0,49.0,56.0
220132,RB,77.0,25.0,77.0,78.0,23.0,60.0,62.0,41.0,58.0,73.0,71.0,72.0,64.0,76.0,72.0,48.0,75.0,78.0,67.0,40.0,82.0,74.0,49.0,43.0,32.0,67.0
237109,RM,72.0,62.0,43.0,70.0,38.0,68.0,72.0,48.0,68.0,74.0,78.0,78.0,75.0,71.0,74.0,55.0,46.0,68.0,59.0,34.0,61.0,61.0,66.0,71.0,55.0,64.0
223248,ST,57.0,75.0,74.0,69.0,69.0,72.0,57.0,41.0,55.0,73.0,83.0,79.0,81.0,70.0,80.0,70.0,83.0,66.0,68.0,65.0,59.0,35.0,74.0,57.0,71.0,73.0
189303,ST,55.0,75.0,70.0,68.0,70.0,71.0,65.0,47.0,57.0,73.0,64.0,74.0,66.0,69.0,67.0,76.0,66.0,69.0,79.0,70.0,75.0,36.0,74.0,62.0,76.0,71.0
175092,CB,62.0,49.0,70.0,64.0,57.0,53.0,59.0,72.0,63.0,59.0,54.0,49.0,59.0,65.0,63.0,81.0,70.0,60.0,74.0,65.0,68.0,70.0,42.0,55.0,64.0,66.0
201818,LM,65.0,66.0,60.0,65.0,66.0,74.0,60.0,48.0,57.0,70.0,95.0,92.0,87.0,71.0,86.0,70.0,74.0,86.0,49.0,67.0,33.0,24.0,70.0,65.0,68.0,68.0
212626,ST,40.0,75.0,77.0,71.0,76.0,71.0,65.0,29.0,44.0,73.0,72.0,74.0,65.0,76.0,62.0,76.0,70.0,74.0,76.0,65.0,81.0,29.0,79.0,58.0,65.0,66.0
209892,CAM,67.0,63.0,36.0,75.0,60.0,71.0,69.0,68.0,72.0,70.0,73.0,69.0,78.0,66.0,86.0,78.0,65.0,63.0,72.0,75.0,67.0,27.0,57.0,66.0,68.0,65.0
236937,RM,64.0,60.0,58.0,61.0,52.0,62.0,60.0,64.0,55.0,59.0,73.0,70.0,64.0,62.0,67.0,70.0,71.0,77.0,64.0,63.0,63.0,60.0,62.0,61.0,58.0,61.0
184626,CB,58.0,55.0,80.0,68.0,60.0,58.0,57.0,46.0,65.0,62.0,49.0,47.0,56.0,70.0,47.0,64.0,90.0,78.0,85.0,27.0,76.0,70.0,44.0,45.0,81.0,73.0
235474,RM,69.0,39.0,60.0,66.0,53.0,69.0,67.0,56.0,58.0,67.0,81.0,87.0,68.0,63.0,73.0,61.0,59.0,67.0,65.0,57.0,61.0,59.0,58.0,61.0,55.0,57.0
215152,RM,70.0,64.0,60.0,71.0,50.0,74.0,70.0,69.0,68.0,71.0,83.0,78.0,77.0,67.0,76.0,69.0,70.0,76.0,56.0,52.0,53.0,42.0,66.0,69.0,66.0,57.0
216463,CAM,62.0,67.0,35.0,69.0,57.0,69.0,67.0,68.0,65.0,70.0,71.0,71.0,73.0,66.0,69.0,61.0,57.0,66.0,45.0,60.0,50.0,59.0,68.0,66.0,66.0,68.0
202940,LW,66.0,66.0,52.0,65.0,70.0,74.0,70.0,71.0,60.0,74.0,85.0,76.0,81.0,61.0,80.0,65.0,62.0,58.0,53.0,60.0,49.0,38.0,66.0,64.0,67.0,64.0
240271,CAM,65.0,66.0,56.0,68.0,70.0,77.0,60.0,66.0,60.0,73.0,80.0,82.0,79.0,68.0,78.0,70.0,55.0,70.0,56.0,68.0,50.0,26.0,73.0,71.0,55.0,65.0
149064,LB,73.0,33.0,61.0,66.0,53.0,67.0,66.0,44.0,60.0,63.0,60.0,62.0,59.0,71.0,67.0,69.0,71.0,60.0,61.0,56.0,76.0,74.0,62.0,54.0,61.0,76.0
172680,CDM,54.0,52.0,55.0,63.0,47.0,59.0,55.0,46.0,61.0,61.0,72.0,72.0,77.0,62.0,82.0,58.0,75.0,89.0,70.0,55.0,82.0,62.0,57.0,60.0,53.0,63.0
212100,LB,64.0,41.0,66.0,67.0,41.0,74.0,42.0,38.0,66.0,73.0,77.0,81.0,69.0,69.0,68.0,62.0,71.0,69.0,66.0,36.0,63.0,68.0,66.0,62.0,50.0,63.0
210321,LM,73.0,67.0,70.0,69.0,49.0,73.0,72.0,69.0,55.0,69.0,79.0,79.0,84.0,66.0,68.0,68.0,81.0,65.0,72.0,70.0,78.0,31.0,72.0,65.0,63.0,70.0
223819,LM,66.0,66.0,59.0,69.0,56.0,68.0,68.0,55.0,68.0,67.0,75.0,73.0,81.0,58.0,70.0,68.0,69.0,61.0,45.0,67.0,43.0,48.0,65.0,65.0,66.0,62.0
163908,CDM,48.0,45.0,65.0,71.0,55.0,51.0,54.0,60.0,68.0,66.0,60.0,58.0,58.0,71.0,35.0,70.0,72.0,83.0,83.0,55.0,76.0,70.0,53.0,65.0,80.0,65.0
229188,ST,58.0,74.0,72.0,59.0,62.0,68.0,58.0,44.0,54.0,66.0,65.0,72.0,65.0,67.0,70.0,74.0,82.0,76.0,80.0,72.0,70.0,24.0,72.0,55.0,65.0,66.0
224368,RM,65.0,67.0,42.0,70.0,62.0,76.0,64.0,62.0,64.0,72.0,84.0,83.0,83.0,68.0,85.0,73.0,61.0,73.0,62.0,68.0,43.0,25.0,69.0,65.0,58.0,64.0
122574,CM,65.0,57.0,63.0,65.0,50.0,63.0,68.0,43.0,64.0,64.0,52.0,51.0,69.0,62.0,57.0,69.0,65.0,69.0,67.0,62.0,69.0,60.0,64.0,67.0,72.0,65.0
175314,CDM,69.0,54.0,56.0,72.0,50.0,64.0,63.0,56.0,72.0,70.0,47.0,50.0,53.0,69.0,61.0,71.0,66.0,62.0,77.0,64.0,76.0,69.0,60.0,64.0,48.0,78.0
225139,CAM,71.0,66.0,23.0,72.0,60.0,75.0,70.0,68.0,70.0,74.0,79.0,76.0,81.0,64.0,87.0,75.0,64.0,60.0,44.0,74.0,59.0,28.0,65.0,70.0,58.0,66.0
230281,CAM,73.0,44.0,42.0,74.0,76.0,71.0,64.0,73.0,51.0,75.0,67.0,66.0,74.0,73.0,70.0,77.0,69.0,46.0,53.0,76.0,69.0,48.0,75.0,77.0,69.0,81.0
221801,CDM,60.0,61.0,62.0,63.0,54.0,61.0,62.0,60.0,62.0,62.0,68.0,66.0,71.0,64.0,64.0,62.0,70.0,71.0,60.0,58.0,66.0,63.0,62.0,63.0,43.0,61.0
232669,CAM,69.0,58.0,44.0,71.0,56.0,68.0,68.0,68.0,68.0,69.0,73.0,69.0,76.0,66.0,82.0,60.0,63.0,66.0,50.0,68.0,68.0,55.0,58.0,72.0,57.0,71.0
217844,LB,72.0,37.0,64.0,67.0,33.0,71.0,63.0,40.0,52.0,70.0,73.0,74.0,68.0,68.0,61.0,73.0,72.0,76.0,76.0,43.0,71.0,68.0,68.0,58.0,45.0,69.0
205481,ST,67.0,62.0,63.0,61.0,58.0,67.0,61.0,56.0,54.0,67.0,84.0,77.0,76.0,63.0,69.0,64.0,82.0,62.0,80.0,60.0,74.0,42.0,65.0,67.0,58.0,62.0
221495,CAM,74.0,71.0,50.0,73.0,67.0,71.0,74.0,73.0,71.0,74.0,62.0,55.0,60.0,65.0,75.0,68.0,55.0,61.0,65.0,70.0,50.0,46.0,63.0,73.0,74.0,73.0
232512,LM,69.0,69.0,50.0,66.0,59.0,75.0,62.0,40.0,58.0,70.0,87.0,87.0,92.0,65.0,82.0,70.0,86.0,81.0,48.0,63.0,28.0,32.0,66.0,61.0,51.0,65.0
226637,LB,76.0,28.0,75.0,77.0,34.0,64.0,60.0,62.0,65.0,73.0,69.0,68.0,65.0,73.0,67.0,51.0,61.0,69.0,70.0,33.0,70.0,74.0,54.0,37.0,40.0,64.0
229694,LW,59.0,70.0,52.0,70.0,60.0,73.0,61.0,50.0,63.0,65.0,91.0,94.0,95.0,59.0,90.0,58.0,72.0,76.0,61.0,62.0,45.0,37.0,71.0,68.0,52.0,54.0
226378,ST,51.0,78.0,77.0,64.0,72.0,69.0,52.0,48.0,52.0,74.0,65.0,67.0,68.0,74.0,70.0,83.0,72.0,68.0,92.0,57.0,76.0,19.0,81.0,54.0,75.0,70.0
230899,RW,70.0,72.0,48.0,72.0,60.0,81.0,67.0,51.0,44.0,78.0,85.0,79.0,90.0,68.0,86.0,77.0,64.0,66.0,54.0,70.0,64.0,32.0,74.0,70.0,62.0,74.0
211672,CAM,69.0,74.0,44.0,72.0,75.0,76.0,74.0,70.0,44.0,73.0,86.0,84.0,87.0,77.0,86.0,79.0,59.0,70.0,65.0,65.0,63.0,12.0,75.0,68.0,65.0,64.0
219740,LM,65.0,70.0,64.0,66.0,54.0,76.0,67.0,44.0,57.0,74.0,80.0,85.0,78.0,69.0,66.0,72.0,69.0,72.0,66.0,70.0,63.0,28.0,74.0,67.0,67.0,60.0
206565,RM,64.0,67.0,50.0,66.0,62.0,68.0,63.0,67.0,63.0,67.0,83.0,78.0,85.0,60.0,77.0,58.0,64.0,74.0,62.0,64.0,59.0,31.0,66.0,65.0,65.0,69.0
237546,CAM,65.0,66.0,73.0,72.0,63.0,67.0,73.0,67.0,70.0,68.0,51.0,58.0,54.0,60.0,55.0,70.0,54.0,67.0,73.0,68.0,66.0,38.0,68.0,68.0,68.0,69.0
161938,ST,57.0,83.0,84.0,70.0,65.0,69.0,60.0,53.0,61.0,75.0,55.0,55.0,60.0,74.0,52.0,74.0,78.0,67.0,81.0,66.0,70.0,23.0,80.0,65.0,75.0,72.0
247375,CAM,69.0,68.0,46.0,72.0,66.0,74.0,70.0,41.0,68.0,73.0,86.0,85.0,84.0,69.0,73.0,73.0,65.0,71.0,63.0,65.0,54.0,22.0,74.0,70.0,62.0,73.0
210743,CAM,65.0,55.0,49.0,71.0,54.0,71.0,70.0,66.0,67.0,71.0,68.0,67.0,76.0,69.0,71.0,67.0,55.0,51.0,63.0,63.0,48.0,57.0,68.0,68.0,57.0,69.0
217877,CAM,71.0,65.0,47.0,72.0,63.0,80.0,64.0,63.0,62.0,82.0,85.0,79.0,89.0,70.0,82.0,67.0,84.0,75.0,55.0,72.0,30.0,30.0,71.0,67.0,57.0,71.0
209736,RW,64.0,65.0,53.0,64.0,68.0,76.0,66.0,66.0,57.0,75.0,86.0,89.0,85.0,66.0,77.0,75.0,62.0,65.0,56.0,66.0,60.0,34.0,63.0,58.0,71.0,70.0
242222,CDM,49.0,44.0,44.0,67.0,53.0,65.0,55.0,55.0,65.0,67.0,71.0,72.0,69.0,65.0,71.0,58.0,82.0,78.0,68.0,56.0,76.0,68.0,56.0,59.0,49.0,64.0
