ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness
204472, B. Sarr,28,https://cdn.sofifa.com/players/204/472/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,77,77,Olympique de Marseille,https://cdn.sofifa.com/teams/219/light_30.png,€7.5M,€36K,2088,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",17.0,"Jul 3, 2015",nan,2022,5'10,143lbs,77.0,67.0,67.0,78.0,61.0,78.0,70.0,44.0,72.0,74.0,81.0,81.0,74.0,77.0,75.0,78.0,64.0,88.0,69.0,70.0,76.0,72.0,78.0,76.0,68.0,77.0,nan,71.0,72.0,9.0,15.0,14.0,8.0,12.0,RB,77.0,€14.3M,72.0
208364, Clinton Mata,27,https://cdn.sofifa.com/players/208/364/20_60.png,Angola,https://cdn.sofifa.com/flags/ao.png,77,79,Club Brugge KV,https://cdn.sofifa.com/teams/231/light_30.png,€9.5M,€24K,2087,Right,1.0,3.0,3.0,High/ High,Normal (170-185),No,"<span class=""pos pos3"">RB",77.0,"Jul 1, 2018",nan,2024,5'11,161lbs,68.0,53.0,71.0,74.0,46.0,76.0,72.0,71.0,69.0,76.0,79.0,84.0,87.0,76.0,70.0,78.0,89.0,94.0,74.0,67.0,78.0,77.0,67.0,63.0,49.0,78.0,nan,78.0,78.0,10.0,10.0,7.0,10.0,10.0,CB,80.0,€14M,76.0
23972, 11 Dédé,32,https://cdn.sofifa.com/players/023/972/11_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,75,82,Borussia Dortmund,https://cdn.sofifa.com/teams/22/light_30.png,€0,€0,2087,Left,2.0,2.0,3.0,N/A/ N/A,Normal (170-185),No,"<span class=""pos pos28"">SUB",17.0,"Jan 1, 1998",nan,2011,5'9,152lbs,82.0,56.0,68.0,77.0,69.0,76.0,75.0,74.0,80.0,82.0,74.0,75.0,74.0,77.0,71.0,75.0,66.0,72.0,68.0,66.0,73.0,75.0,67.0,75.0,67.0,nan,68.0,76.0,81.0,13.0,12.0,11.0,5.0,7.0,LM,77.0,nan,nan
230337, Andeson Trigo,32,https://cdn.sofifa.com/players/230/337/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,77,77,Fluminense,https://cdn.sofifa.com/teams/567/light_30.png,€5.5M,€23K,2087,Left,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos7"">LB",3.0,"Jan 1, 2019",nan,2023,5'9,150lbs,75.0,60.0,60.0,75.0,59.0,76.0,84.0,77.0,72.0,73.0,85.0,79.0,89.0,82.0,79.0,70.0,69.0,84.0,52.0,61.0,70.0,62.0,72.0,73.0,67.0,80.0,nan,74.0,77.0,13.0,13.0,9.0,8.0,12.0,LB,77.0,€10.5M,76.0
237238, S. McTominay,23,https://cdn.sofifa.com/players/237/238/20_60.png,Scotland,https://cdn.sofifa.com/flags/gb-sct.png,79,84,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€15.5M,€85K,2087,Right,1.0,3.0,3.0,High/ High,Normal (185+),Yes,"<span class=""pos pos28"">SUB",39.0,"Jul 1, 2013",nan,2025,6'4,194lbs,70.0,66.0,77.0,80.0,62.0,77.0,70.0,55.0,79.0,78.0,67.0,68.0,69.0,78.0,62.0,81.0,70.0,84.0,84.0,80.0,85.0,75.0,68.0,75.0,59.0,78.0,nan,80.0,72.0,9.0,6.0,6.0,10.0,11.0,CM,80.0,€30.6M,74.0
233927, Lucas Paquetá,22,https://cdn.sofifa.com/players/233/927/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,76,81,Milan,https://cdn.sofifa.com/teams/47/light_30.png,€10M,€30K,2087,Left,1.0,2.0,4.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",39.0,"Jan 4, 2019",nan,2023,5'11,159lbs,68.0,72.0,56.0,78.0,70.0,84.0,80.0,73.0,76.0,80.0,73.0,76.0,74.0,74.0,70.0,77.0,81.0,82.0,69.0,74.0,78.0,58.0,80.0,74.0,75.0,82.0,nan,64.0,56.0,14.0,9.0,12.0,11.0,11.0,CAM,79.0,€17.8M,58.0
231943, Richarlison,23,https://cdn.sofifa.com/players/231/943/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,81,88,Everton,https://cdn.sofifa.com/teams/7/light_30.png,€25.5M,€90K,2086,Right,1.0,5.0,4.0,High/ High,Normal (170-185),Yes,"<span class=""pos pos27"">LW",7.0,"Jul 24, 2018",nan,2024,5'11,157lbs,73.0,82.0,81.0,77.0,74.0,84.0,74.0,65.0,61.0,80.0,79.0,86.0,78.0,80.0,72.0,82.0,83.0,82.0,77.0,68.0,82.0,40.0,82.0,74.0,75.0,81.0,nan,52.0,46.0,12.0,7.0,8.0,11.0,13.0,ST,83.0,€53.6M,46.0
193474, I. Gueye,30,https://cdn.sofifa.com/players/193/474/20_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,84,84,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/light_30.png,€25.5M,€105K,2086,Right,2.0,3.0,3.0,Medium/ High,Lean (170-185),Yes,"<span class=""pos pos13"">RCM",27.0,"Jul 30, 2019",nan,2023,5'9,146lbs,60.0,53.0,69.0,81.0,32.0,76.0,49.0,61.0,77.0,79.0,70.0,69.0,81.0,83.0,81.0,80.0,89.0,91.0,69.0,66.0,86.0,89.0,69.0,68.0,54.0,83.0,nan,90.0,83.0,8.0,6.0,8.0,12.0,13.0,CDM,84.0,€47.2M,84.0
222492, L. Sané,24,https://cdn.sofifa.com/players/222/492/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,85,90,FC Bayern München,https://cdn.sofifa.com/teams/21/light_30.png,€51.5M,€100K,2086,Left,2.0,3.0,4.0,High/ Medium,PLAYER_BODY_TYPE_323,Yes,"<span class=""pos pos16"">LM",10.0,"Jul 15, 2020",nan,2025,6'0,165lbs,83.0,81.0,72.0,81.0,85.0,88.0,83.0,82.0,64.0,85.0,91.0,95.0,84.0,79.0,78.0,87.0,64.0,70.0,69.0,78.0,61.0,34.0,84.0,82.0,71.0,80.0,nan,32.0,35.0,8.0,12.0,9.0,9.0,14.0,LM,85.0,€88.8M,36.0
208450, Andreas Pereira,24,https://cdn.sofifa.com/players/208/450/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,75,78,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€8.5M,€72K,2084,Right,1.0,4.0,4.0,Medium/ High,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",15.0,"Jan 7, 2013",nan,2023,5'10,157lbs,77.0,69.0,56.0,76.0,72.0,77.0,81.0,78.0,76.0,78.0,74.0,72.0,79.0,74.0,77.0,80.0,62.0,78.0,60.0,74.0,78.0,70.0,69.0,76.0,70.0,70.0,nan,67.0,64.0,15.0,14.0,7.0,10.0,7.0,CAM,77.0,€16.8M,67.0
195479, J. Tavernier,28,https://cdn.sofifa.com/players/195/479/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,75,75,Rangers FC,https://cdn.sofifa.com/teams/86/light_30.png,€5.5M,€44K,2084,Right,1.0,3.0,3.0,High/ Medium,Lean (185+),Yes,"<span class=""pos pos3"">RB",2.0,"Jul 20, 2015",nan,2022,5'11,165lbs,76.0,62.0,67.0,72.0,55.0,74.0,78.0,73.0,68.0,73.0,85.0,87.0,76.0,66.0,75.0,72.0,71.0,87.0,79.0,70.0,67.0,68.0,69.0,69.0,80.0,70.0,nan,72.0,71.0,15.0,13.0,8.0,11.0,12.0,RB,75.0,€9.9M,63.0
167943, 20 Y. Cabaye,33,https://cdn.sofifa.com/players/167/943/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,76,76,AS Saint-Étienne,https://cdn.sofifa.com/teams/1819/light_30.png,€4.5M,€30K,2084,Right,2.0,4.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos9"">RDM",29.0,"Aug 27, 2019",nan,2020,5'9,159lbs,70.0,67.0,67.0,79.0,72.0,70.0,77.0,76.0,75.0,79.0,61.0,60.0,70.0,80.0,79.0,78.0,64.0,61.0,69.0,74.0,82.0,75.0,70.0,80.0,77.0,81.0,nan,71.0,70.0,14.0,9.0,16.0,8.0,12.0,CM,76.0,€8.6M,72.0
241096, S. Tonali,20,https://cdn.sofifa.com/players/241/096/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,77,91,Milan,https://cdn.sofifa.com/teams/47/light_30.png,€18.5M,€25K,2084,Right,1.0,4.0,3.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos28"">SUB",8.0,"Jul 1, 2017",nan,2021,5'11,176lbs,70.0,60.0,69.0,82.0,60.0,76.0,75.0,75.0,81.0,79.0,83.0,78.0,74.0,74.0,75.0,75.0,63.0,74.0,79.0,70.0,76.0,74.0,60.0,78.0,64.0,74.0,nan,74.0,72.0,13.0,9.0,8.0,7.0,7.0,CM,78.0,€43M,70.0
154950, Y. Zhirkov,36,https://cdn.sofifa.com/players/154/950/20_60.png,Russia,https://cdn.sofifa.com/flags/ru.png,77,77,,https://cdn.sofifa.com/flags/ru.png,€0,€0,2084,Left,2.0,2.0,4.0,High/ Medium,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",18.0,nan,nan,nan,5'11,165lbs,78.0,66.0,57.0,77.0,67.0,78.0,79.0,74.0,72.0,77.0,74.0,75.0,77.0,75.0,71.0,74.0,54.0,74.0,67.0,74.0,76.0,75.0,75.0,72.0,72.0,81.0,nan,76.0,78.0,6.0,6.0,14.0,7.0,10.0,LB,77.0,nan,77.0
221000, B. Ndiaye,29,https://cdn.sofifa.com/players/221/000/20_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,72,72,Fatih Karagümrük S.K.,https://cdn.sofifa.com/teams/111117/light_30.png,€3M,€12K,2083,Right,1.0,3.0,3.0,High/ High,Lean (170-185),No,"<span class=""pos pos28"">SUB",17.0,nan,"<a href=""/team/1806/stoke-city/"">Stoke City</a>","May 31, 2021",5'11,168lbs,63.0,65.0,55.0,74.0,65.0,75.0,78.0,65.0,70.0,74.0,85.0,85.0,82.0,72.0,75.0,80.0,75.0,86.0,77.0,70.0,77.0,74.0,66.0,68.0,65.0,78.0,nan,73.0,69.0,7.0,12.0,11.0,7.0,10.0,CDM,74.0,nan,73.0
199416, Ibai Gómez,30,https://cdn.sofifa.com/players/199/416/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,79,79,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€12M,€31K,2083,Right,1.0,4.0,4.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",7.0,"Jan 10, 2019",nan,2022,5'10,159lbs,83.0,77.0,47.0,79.0,75.0,80.0,85.0,81.0,78.0,80.0,76.0,75.0,76.0,77.0,77.0,83.0,65.0,70.0,69.0,80.0,63.0,45.0,75.0,80.0,65.0,77.0,nan,61.0,55.0,14.0,8.0,13.0,7.0,11.0,RW,79.0,€25.2M,73.0
53302, 20 D. De Rossi,35,https://cdn.sofifa.com/players/053/302/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,82,82,Boca Juniors,https://cdn.sofifa.com/teams/1877/light_30.png,€7M,€20K,2083,Right,3.0,4.0,2.0,Medium/ High,Normal (170-185),Yes,"<span class=""pos pos15"">LCM",16.0,"Jul 26, 2019",nan,2020,6'0,183lbs,57.0,50.0,81.0,81.0,74.0,64.0,62.0,71.0,80.0,77.0,60.0,58.0,62.0,80.0,72.0,81.0,74.0,70.0,78.0,72.0,83.0,87.0,55.0,73.0,80.0,92.0,nan,82.0,80.0,10.0,7.0,13.0,10.0,9.0,CB,82.0,€9.8M,90.0
204539, L. Advíncula,30,https://cdn.sofifa.com/players/204/539/20_60.png,Peru,https://cdn.sofifa.com/flags/pe.png,74,74,Rayo Vallecano,https://cdn.sofifa.com/teams/480/light_30.png,€4.4M,€7K,2083,Right,1.0,4.0,3.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos3"">RB",17.0,"Jul 29, 2019",nan,2022,5'10,176lbs,72.0,58.0,62.0,69.0,59.0,76.0,77.0,63.0,67.0,71.0,93.0,93.0,81.0,69.0,79.0,76.0,81.0,85.0,81.0,68.0,75.0,66.0,68.0,65.0,64.0,60.0,nan,70.0,66.0,11.0,12.0,13.0,15.0,11.0,RB,74.0,€7M,67.0
230065, S. Serdar,23,https://cdn.sofifa.com/players/230/065/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,78,84,FC Schalke 04,https://cdn.sofifa.com/teams/34/light_30.png,€14M,€27K,2083,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos29"">RES",8.0,"Jul 1, 2018",nan,2022,6'0,165lbs,62.0,72.0,70.0,82.0,55.0,83.0,75.0,52.0,73.0,80.0,69.0,69.0,69.0,77.0,68.0,75.0,84.0,80.0,76.0,77.0,85.0,78.0,68.0,76.0,53.0,70.0,nan,78.0,73.0,15.0,8.0,5.0,13.0,10.0,CM,80.0,€26.6M,73.0
235569, T. Ndombele,23,https://cdn.sofifa.com/players/235/569/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,80,87,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€20.5M,€82K,2083,Right,1.0,3.0,4.0,Medium/ Medium,PLAYER_BODY_TYPE_364,Yes,"<span class=""pos pos28"">SUB",28.0,"Jul 2, 2019",nan,2024,5'11,168lbs,69.0,59.0,56.0,84.0,59.0,88.0,74.0,65.0,81.0,86.0,79.0,69.0,84.0,82.0,86.0,80.0,60.0,58.0,79.0,68.0,75.0,72.0,69.0,87.0,60.0,87.0,nan,73.0,69.0,8.0,10.0,13.0,8.0,7.0,CAM,82.0,€43.1M,66.0
212194, J. Brandt,24,https://cdn.sofifa.com/players/212/194/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,84,88,Borussia Dortmund,https://cdn.sofifa.com/teams/22/light_30.png,€40.5M,€75K,2083,Right,3.0,4.0,4.0,High/ Medium,Normal (185+),Yes,"<span class=""pos pos28"">SUB",19.0,"Jul 1, 2019",nan,2024,6'1,183lbs,81.0,77.0,54.0,84.0,79.0,88.0,77.0,65.0,85.0,86.0,77.0,85.0,84.0,83.0,83.0,81.0,64.0,80.0,71.0,80.0,38.0,47.0,80.0,85.0,54.0,84.0,nan,55.0,57.0,11.0,16.0,11.0,8.0,9.0,CAM,87.0,€71.9M,48.0
135475, 17 Felipe Melo,33,https://cdn.sofifa.com/players/135/475/17_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,78,78,Inter,https://cdn.sofifa.com/teams/44/light_30.png,€3.8M,€60K,2082,Right,3.0,3.0,3.0,Medium/ High,Normal (170-185),Yes,"<span class=""pos pos29"">RES",83.0,"Aug 31, 2015",nan,2017,6'0,176lbs,64.0,61.0,81.0,78.0,67.0,73.0,55.0,56.0,76.0,75.0,69.0,69.0,69.0,66.0,66.0,84.0,84.0,72.0,82.0,74.0,92.0,76.0,65.0,72.0,74.0,74.0,73.0,80.0,78.0,12.0,8.0,13.0,12.0,6.0,CB,78.0,nan,nan
210950, 20 P. De Blasis,31,https://cdn.sofifa.com/players/210/950/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,73,73,SD Eibar,https://cdn.sofifa.com/teams/467/light_30.png,€2.9M,€17K,2082,Right,1.0,4.0,3.0,High/ Medium,Normal (170-),Yes,"<span class=""pos pos28"">SUB",16.0,"Aug 30, 2018",nan,2020,5'5,143lbs,75.0,72.0,70.0,72.0,60.0,78.0,77.0,62.0,69.0,75.0,78.0,71.0,91.0,78.0,93.0,75.0,91.0,73.0,35.0,69.0,72.0,65.0,75.0,66.0,76.0,73.0,nan,74.0,72.0,13.0,11.0,8.0,8.0,8.0,RW,75.0,€6.1M,70.0
189251, S. Rudy,30,https://cdn.sofifa.com/players/189/251/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,77,77,FC Schalke 04,https://cdn.sofifa.com/teams/34/light_30.png,€8M,€29K,2082,Right,2.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos3"">RB",13.0,"Aug 27, 2018",nan,2022,5'11,159lbs,73.0,62.0,59.0,80.0,66.0,76.0,81.0,77.0,80.0,80.0,66.0,66.0,75.0,78.0,74.0,73.0,65.0,77.0,66.0,72.0,58.0,81.0,69.0,78.0,71.0,80.0,nan,73.0,71.0,13.0,8.0,13.0,12.0,10.0,CM,77.0,€13.6M,79.0
205678, E. Višća,30,https://cdn.sofifa.com/players/205/678/20_60.png,Bosnia Herzegovina,https://cdn.sofifa.com/flags/ba.png,83,83,Medipol Başakşehir FK,https://cdn.sofifa.com/teams/101014/light_30.png,€24.5M,€59K,2082,Right,2.0,4.0,4.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos12"">RM",7.0,"Aug 16, 2011",nan,2021,5'8,139lbs,82.0,76.0,45.0,83.0,74.0,79.0,76.0,68.0,71.0,83.0,89.0,87.0,91.0,78.0,90.0,80.0,71.0,90.0,58.0,77.0,47.0,52.0,82.0,79.0,75.0,82.0,nan,40.0,40.0,8.0,14.0,14.0,12.0,16.0,RM,83.0,€46.6M,55.0
176266, Lucas Leiva,33,https://cdn.sofifa.com/players/176/266/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,84,84,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,€15M,€83K,2082,Right,3.0,3.0,3.0,Medium/ High,Normal (170-185),Yes,"<span class=""pos pos10"">CDM",6.0,"Jul 18, 2017",nan,2022,5'10,172lbs,63.0,62.0,72.0,82.0,59.0,77.0,74.0,47.0,81.0,79.0,62.0,58.0,77.0,82.0,80.0,77.0,81.0,80.0,61.0,66.0,83.0,87.0,66.0,81.0,61.0,86.0,nan,84.0,81.0,10.0,8.0,8.0,5.0,6.0,CDM,84.0,€25.5M,82.0
205686, T. Savanier,28,https://cdn.sofifa.com/players/205/686/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,78,78,Montpellier HSC,https://cdn.sofifa.com/teams/70/light_30.png,€10.5M,€36K,2081,Right,1.0,4.0,4.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos18"">CAM",11.0,"Jul 2, 2019",nan,2023,5'8,152lbs,78.0,66.0,41.0,82.0,55.0,76.0,78.0,78.0,81.0,80.0,72.0,65.0,84.0,75.0,89.0,76.0,39.0,78.0,61.0,77.0,83.0,78.0,72.0,82.0,74.0,79.0,nan,70.0,68.0,12.0,11.0,15.0,10.0,10.0,CM,78.0,€21M,65.0
197242, G. Krychowiak,30,https://cdn.sofifa.com/players/197/242/20_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,80,80,Lokomotiv Moscow,https://cdn.sofifa.com/teams/100765/light_30.png,€12M,€53K,2081,Right,3.0,3.0,3.0,High/ High,Normal (185+),No,"<span class=""pos pos9"">RDM",7.0,"Jul 3, 2019",nan,2022,6'2,185lbs,63.0,72.0,75.0,79.0,74.0,70.0,52.0,62.0,81.0,79.0,67.0,69.0,59.0,81.0,53.0,82.0,74.0,78.0,83.0,78.0,80.0,77.0,72.0,69.0,78.0,80.0,nan,77.0,72.0,15.0,14.0,8.0,6.0,7.0,CDM,80.0,€19.2M,75.0
152908, A. Young,34,https://cdn.sofifa.com/players/152/908/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,77,77,Inter,https://cdn.sofifa.com/teams/44/light_30.png,€4.5M,€79K,2081,Right,2.0,3.0,4.0,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos16"">LM",15.0,"Jan 17, 2020",nan,2021,5'9,143lbs,78.0,65.0,62.0,75.0,74.0,78.0,85.0,75.0,64.0,77.0,72.0,67.0,71.0,77.0,76.0,74.0,58.0,68.0,62.0,63.0,85.0,77.0,71.0,73.0,60.0,73.0,nan,75.0,73.0,16.0,10.0,15.0,16.0,15.0,LM,77.0,€7.4M,74.0
210406, P. Zieliński,26,https://cdn.sofifa.com/players/210/406/20_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,80,83,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,€18M,€69K,2080,Right,3.0,5.0,4.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos15"">LCM",20.0,"Aug 9, 2016",nan,2024,5'11,165lbs,77.0,68.0,52.0,84.0,75.0,85.0,80.0,65.0,80.0,85.0,77.0,81.0,78.0,76.0,76.0,76.0,52.0,71.0,56.0,82.0,56.0,75.0,77.0,83.0,51.0,75.0,nan,72.0,71.0,12.0,9.0,12.0,11.0,6.0,CAM,84.0,€32M,69.0
197781, Isco,28,https://cdn.sofifa.com/players/197/781/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,84,84,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€31.5M,€210K,2080,Right,3.0,3.0,4.0,Medium/ Low,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",22.0,"Jul 3, 2013",nan,2022,5'9,174lbs,78.0,76.0,55.0,84.0,67.0,92.0,88.0,76.0,81.0,91.0,71.0,65.0,83.0,74.0,90.0,69.0,61.0,61.0,59.0,81.0,58.0,61.0,76.0,83.0,76.0,85.0,nan,64.0,51.0,10.0,8.0,12.0,15.0,6.0,CAM,84.0,€64.6M,58.0
199451, W. Ben Yedder,29,https://cdn.sofifa.com/players/199/451/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,84,84,AS Monaco,https://cdn.sofifa.com/teams/69/light_30.png,€31M,€91K,2080,Right,2.0,5.0,4.0,High/ High,PLAYER_BODY_TYPE_258,Yes,"<span class=""pos pos25"">ST",9.0,"Aug 14, 2019",nan,2024,5'7,150lbs,74.0,88.0,74.0,82.0,84.0,87.0,80.0,76.0,66.0,87.0,86.0,82.0,91.0,86.0,89.0,83.0,79.0,68.0,63.0,71.0,55.0,44.0,90.0,80.0,80.0,84.0,nan,33.0,26.0,6.0,13.0,9.0,7.0,7.0,CF,85.0,€58.9M,34.0
177553, Vieirinha,34,https://cdn.sofifa.com/players/177/553/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,75,75,PAOK,https://cdn.sofifa.com/teams/393/light_30.png,€3.4M,€500,2079,Right,2.0,4.0,4.0,High/ Medium,Stocky (170-185),No,"<span class=""pos pos28"">SUB",20.0,"Aug 31, 2017",nan,2023,5'8,154lbs,75.0,71.0,55.0,73.0,79.0,76.0,76.0,77.0,70.0,78.0,74.0,72.0,75.0,68.0,77.0,80.0,69.0,65.0,54.0,83.0,74.0,73.0,73.0,74.0,72.0,72.0,nan,67.0,67.0,15.0,10.0,12.0,11.0,13.0,LM,75.0,€7.5M,71.0
184949, 20 Mariano,33,https://cdn.sofifa.com/players/184/949/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,77,77,Galatasaray SK,https://cdn.sofifa.com/teams/325/light_30.png,€4M,€54K,2079,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos3"">RB",22.0,"Jul 17, 2017",nan,2020,5'10,152lbs,81.0,54.0,59.0,76.0,58.0,75.0,82.0,56.0,75.0,77.0,81.0,79.0,73.0,74.0,72.0,84.0,70.0,88.0,70.0,68.0,76.0,72.0,74.0,69.0,61.0,70.0,nan,72.0,78.0,10.0,12.0,12.0,9.0,13.0,RB,77.0,€7.6M,69.0
206651, Roberto Torres,31,https://cdn.sofifa.com/players/206/651/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,77,77,CA Osasuna,https://cdn.sofifa.com/teams/479/light_30.png,€8M,€31K,2079,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos12"">RM",10.0,"Dec 1, 2011",nan,2021,5'10,159lbs,80.0,78.0,52.0,77.0,63.0,76.0,75.0,82.0,78.0,77.0,69.0,63.0,66.0,80.0,70.0,82.0,63.0,76.0,69.0,79.0,72.0,69.0,78.0,79.0,77.0,78.0,nan,69.0,65.0,7.0,8.0,15.0,8.0,14.0,RM,77.0,€16.8M,63.0
143121, J. Sosa,35,https://cdn.sofifa.com/players/143/121/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,78,78,Fenerbahçe SK,https://cdn.sofifa.com/teams/326/light_30.png,€4.3M,€47K,2079,Right,2.0,4.0,4.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",5.0,"Aug 21, 2020",nan,2022,5'10,157lbs,80.0,61.0,50.0,83.0,77.0,80.0,86.0,85.0,81.0,82.0,66.0,71.0,73.0,77.0,75.0,80.0,45.0,66.0,65.0,77.0,69.0,70.0,73.0,82.0,73.0,80.0,nan,70.0,60.0,11.0,15.0,13.0,6.0,9.0,CM,78.0,€8.2M,68.0
224031, A. Marušić,27,https://cdn.sofifa.com/players/224/031/20_60.png,Montenegro,https://cdn.sofifa.com/flags/me.png,77,77,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,€9.5M,€52K,2078,Right,1.0,4.0,3.0,High/ Medium,Normal (185+),No,"<span class=""pos pos16"">LM",77.0,"Jul 1, 2017",nan,2022,6'1,187lbs,78.0,66.0,72.0,75.0,68.0,78.0,72.0,48.0,68.0,77.0,85.0,88.0,64.0,76.0,67.0,79.0,80.0,75.0,77.0,77.0,71.0,73.0,73.0,72.0,58.0,72.0,nan,72.0,73.0,8.0,9.0,7.0,10.0,10.0,RM,77.0,€16.2M,72.0
204105, K. Lala,28,https://cdn.sofifa.com/players/204/105/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,79,79,RC Strasbourg Alsace,https://cdn.sofifa.com/teams/76/light_30.png,€11M,€34K,2078,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos3"">RB",10.0,"Jun 12, 2017",nan,2021,5'10,172lbs,82.0,61.0,64.0,75.0,44.0,78.0,76.0,72.0,75.0,77.0,79.0,79.0,67.0,77.0,70.0,72.0,71.0,83.0,71.0,54.0,79.0,77.0,77.0,71.0,80.0,70.0,nan,73.0,72.0,14.0,6.0,7.0,6.0,15.0,RWB,79.0,€22M,74.0
172233, P. Hetemaj,33,https://cdn.sofifa.com/players/172/233/20_60.png,Finland,https://cdn.sofifa.com/flags/fi.png,72,72,Benevento,https://cdn.sofifa.com/teams/112026/light_30.png,€1.8M,€13K,2078,Right,2.0,3.0,3.0,High/ High,Lean (170-185),No,"<span class=""pos pos28"">SUB",56.0,"Sep 2, 2019",nan,2021,5'9,168lbs,72.0,54.0,58.0,73.0,73.0,72.0,74.0,65.0,71.0,71.0,74.0,73.0,78.0,74.0,80.0,72.0,91.0,88.0,65.0,73.0,86.0,73.0,69.0,70.0,69.0,75.0,nan,72.0,72.0,13.0,11.0,8.0,9.0,6.0,RWB,74.0,€3.2M,69.0
